Rv_ID,is_sdr,Function,groups,redox_enzyme,function_redox_,UK_score_4
Rv2362c,0.0,DNA recombination and repair protein RecO,0.0,0.0,,0.0
Rv2363,0.0,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases,0.0,0.0,,0.0
Rv2364c,0.0,GTP-binding protein Era,0.0,0.0,,0.0
Rv2365c,0.0,,0.0,0.0,,0.0
Rv2366c,0.0,Magnesium and cobalt efflux protein CorC,0.0,1.0,Function unknown,4.0
Rv2367c,0.0,"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",0.0,0.0,,0.0
Rv2368c,0.0,"Phosphate starvation-inducible protein PhoH, predicted ATPase",0.0,0.0,,0.0
Rv2369c,0.0,,0.0,0.0,,0.0
Rv2370c,0.0,Putative transcriptional activator protei,0.0,0.0,,0.0
Rv2371,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv2372c,0.0,Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-),0.0,0.0,,0.0
Rv2373c,0.0,Chaperone protein DnaJ,0.0,0.0,,0.0
Rv2374c,0.0,Heat-inducible transcription repressor HrcA,0.0,0.0,,0.0
Rv2375,0.0,,0.0,0.0,,0.0
Rv2376c,0.0,Low molecular weight antigen MTB12 precursor,0.0,0.0,,0.0
Rv2377c,0.0,Protein MbtH,0.0,0.0,,0.0
Rv2378c,0.0,L-lysine 6-monooxygenase MbtG (EC 1.14.13.59),0.0,1.0,Involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins. This hydroxylase is possibly required for N-hydroxylation of the two lysine residues at some stage during mycobactin assembly [catalytic activity: L-lysine + O(2) = N6-hydroxy-L-lysine + H(2)O. No information can be found if this enzyme is NADPH dependent or independent].,0.0
Rv2379c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv2380c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv2381c,0.0,Polyketide synthetase MbtD,0.0,1.0,Involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins.,0.0
Rv2382c,0.0,Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),0.0,0.0,,0.0
Rv2383c,0.0,Phenyloxazoline synthase MbtB (EC 6.3.2.-),0.0,0.0,,0.0
Rv2384,0.0,Bifunctional salicyl-AMP ligase/salicyl-S-arcp synthetase MbtA,0.0,0.0,,0.0
Rv2385,0.0,Acetyl hydrolase MbtJ,0.0,0.0,,0.0
Rv2386c,0.0,isochorismate synthase MbtI,0.0,0.0,,0.0
Rv2387,0.0,putative sodium-dependent bicarbonate transporter,0.0,0.0,,0.0
Rv2388c,0.0,"Hypothetical radical SAM family enzyme in heat shock gene cluster, similarity with CPO of BS HemN-type",0.0,0.0,,0.0
Rv2389c,0.0,Resuscitation-promoting factor RpfD,0.0,0.0,,0.0
Rv2390c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2391,0.0,"Ferredoxin--sulfite reductase, actinobacterial type (EC 1.8.7.1)",0.0,0.0,,0.0
Rv2392,0.0,Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8) / Adenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.10),0.0,0.0,,0.0
Rv2393,0.0,Sirohydrochlorin ferrochelatase (EC 4.99.1.4),0.0,0.0,,0.0
Rv2394,0.0,Gamma-glutamyltranspeptidase (EC 2.3.2.2),0.0,0.0,,0.0
Rv2395,0.0,Oligopeptide transporter,0.0,0.0,,0.0
Rv2396,0.0,PE family protein,0.0,0.0,,0.0
Rv2397c,0.0,Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25),0.0,0.0,,0.0
Rv2398c,0.0,Sulfate transport system permease protein CysW,0.0,0.0,,0.0
Rv2399c,0.0,Sulfate transport system permease protein CysT,0.0,0.0,,0.0
Rv2400c,0.0,Sulfate and thiosulfate binding protein CysP,0.0,0.0,,0.0
Rv2401,0.0,,0.0,0.0,,0.0
Rv2401A,0.0,POSSIBLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2402,0.0,Glucoamylase (EC 3.2.1.3),0.0,0.0,,0.0
Rv2403c,0.0,Lipoprotein LppR,0.0,0.0,,0.0
Rv2404c,0.0,Translation elongation factor LepA,0.0,0.0,,0.0
Rv2405,0.0,RNA 3'-terminal phosphate cyclase (EC 6.5.1.4),0.0,0.0,,0.0
Rv2406c,0.0,Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205),0.0,0.0,,0.0
Rv2407,0.0,metallo-beta-lactamase family protein,0.0,0.0,,0.0
Rv2408,0.0,,0.0,0.0,,0.0
Rv2409c,0.0,"Protein containing transglutaminase-like domain, putative cysteine protease",0.0,0.0,,0.0
Rv2410c,0.0,Protein containing domains DUF403,0.0,0.0,,0.0
Rv2411c,0.0,"Protein containing domains DUF404, DUF407",0.0,0.0,,0.0
Rv2412,0.0,SSU ribosomal protein S20p,0.0,0.0,,0.0
Rv2413c,0.0,DNA polymerase III delta subunit (EC 2.7.7.7),0.0,0.0,,0.0
Rv2414c,0.0,DNA internalization-related competence protein ComEC/Rec2,0.0,0.0,,0.0
Rv2415c,0.0,Putative competence protein ComEA,0.0,0.0,,0.0
Rv2416c,0.0,Enhanced intracellular survival protein,0.0,0.0,,0.0
Rv2417c,0.0,,0.0,0.0,,0.0
Rv2418c,0.0,,0.0,0.0,,0.0
Rv2419c,0.0,,0.0,0.0,,0.0
Rv2420c,0.0,Iojap protein,0.0,0.0,,0.0
Rv2421c,0.0,Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18),0.0,0.0,,0.0
Rv2422,0.0,,0.0,0.0,,0.0
Rv2423,0.0,SAM-dependent methyltransferases,0.0,0.0,,0.0
Rv2424c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2425c,0.0,VWA containing CoxE family protein,0.0,0.0,,0.0
Rv2426c,0.0,MoxR-like ATPases,0.0,0.0,,0.0
Rv2427Ac,0.0,,0.0,0.0,,0.0
Rv2427c,0.0,Gamma-glutamyl phosphate reductase (EC 1.2.1.41),0.0,0.0,,0.0
Rv2428,0.0,Alkyl hydroperoxide reductase protein C (EC 1.6.4.-),0.0,0.0,,0.0
Rv2429,0.0,Alkylhydroperoxidase protein D,0.0,0.0,,0.0
Rv2430c,0.0,PPE family protein,0.0,0.0,,0.0
Rv2431c,0.0,PE family protein,0.0,0.0,,0.0
Rv2432c,0.0,,0.0,0.0,,0.0
Rv2433c,0.0,,0.0,0.0,,0.0
Rv2434c,0.0,Small-conductance mechanosensitive channel membrane protein,0.0,0.0,,0.0
Rv2435c,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv2436,0.0,Ribokinase (EC 2.7.1.15),0.0,0.0,,0.0
Rv2437,0.0,Putative protein-S-isoprenylcysteine methyltransferase,0.0,0.0,,0.0
Rv2438A,0.0,,0.0,0.0,,0.0
Rv2438c,0.0,NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase,0.0,1.0,Involved in biosynthesis of NAD. Can use both glutamine or ammonia as a nitrogen source [catalytic activity: ATP + deamido-NAD(+) + L-glutamine + H(2)O = AMP + diphosphate + NAD(+) + L-glutamate].,1.0
Rv2439c,0.0,Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA,0.0,0.0,,0.0
Rv2440c,0.0,GTP-binding protein Obg,0.0,0.0,,0.0
Rv2441c,0.0,LSU ribosomal protein L27p,0.0,0.0,,0.0
Rv2442c,0.0,LSU ribosomal protein L21p,0.0,0.0,,0.0
Rv2443,0.0,,0.0,0.0,,0.0
Rv2444c,0.0,Ribonuclease E (EC 3.1.26.12),0.0,0.0,,0.0
Rv2445c,0.0,Nucleoside diphosphate kinase (EC 2.7.4.6),0.0,0.0,,0.0
Rv2446c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2447c,0.0,Dihydrofolate synthase (EC 6.3.2.12) / Folylpolyglutamate synthase (EC 6.3.2.17),0.0,0.0,,0.0
Rv2448c,0.0,Valyl-tRNA synthetase (EC 6.1.1.9),0.0,0.0,,0.0
Rv2449c,0.0,Possible membrane protein,0.0,1.0,Unknown,4.0
Rv2450c,0.0,Putative saccharopine dehydrogenase,0.0,0.0,,0.0
Rv2451,0.0,,0.0,0.0,,0.0
Rv2452c,0.0,,0.0,0.0,,0.0
Rv2453c,0.0,Molybdopterin-guanine dinucleotide biosynthesis protein MobA,0.0,0.0,,0.0
Rv2454c,0.0,"2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)",0.0,0.0,,0.0
Rv2455c,0.0,"2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)",0.0,0.0,,0.0
Rv2456c,0.0,Integral membrane transport protein,0.0,0.0,,0.0
Rv2457c,0.0,ATP-dependent Clp protease ATP-binding subunit ClpX,0.0,0.0,,0.0
Rv2458,0.0,Homocysteine S-methyltransferase (EC 2.1.1.10),0.0,0.0,,0.0
Rv2459,0.0,Multidrug resistance integral membrane efflux protein EmrB,0.0,0.0,,0.0
Rv2460c,0.0,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92),0.0,0.0,,0.0
Rv2461c,0.0,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92),0.0,0.0,,0.0
Rv2462c,0.0,Cell division trigger factor (EC 5.2.1.8),0.0,0.0,,0.0
Rv2463,0.0,Esterase A,0.0,0.0,,0.0
Rv2464c,0.0,Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23),0.0,0.0,,0.0
Rv2465c,0.0,Ribose 5-phosphate isomerase B (EC 5.3.1.6) / Galactose 6-phosphate isomerase,0.0,0.0,,0.0
Rv2466c,0.0,,0.0,0.0,,0.0
Rv2467,0.0,Membrane alanine aminopeptidase N (EC 3.4.11.2),0.0,0.0,,0.0
Rv2468c,0.0,,0.0,0.0,,0.0
Rv2469c,0.0,HNH endonuclease family protein,0.0,0.0,,0.0
Rv2470,0.0,Hemoglobin-like protein HbO,0.0,0.0,,0.0
Rv2471,0.0,Alpha-glucosidase (EC 3.2.1.20),0.0,0.0,,0.0
Rv2472,0.0,,0.0,0.0,,0.0
Rv2473,0.0,POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2474c,0.0,,0.0,0.0,,0.0
Rv2475c,0.0,,0.0,0.0,,0.0
Rv2476c,0.0,"NAD-specific glutamate dehydrogenase (EC 1.4.1.2), large form",0.0,1.0,Catabolic glutdh involved in the utilization of glutamate and other amino acids of the glutamate family. Generates 2-oxoglutarate from L-glutamate [catalytic activity: L-glutamate + H(2)O + NAD(+) = 2-oxoglutarate + NH(3) + NADH].,1.0
Rv2477c,0.0,ABC transporter ATP-binding protein,0.0,0.0,,0.0
Rv2478c,0.0,Single-strand DNA binding protein,0.0,0.0,,0.0
Rv2479c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2480c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2481c,0.0,,0.0,0.0,,0.0
Rv2482c,0.0,Glycerol-3-phosphate acyltransferase (EC 2.3.1.15),0.0,0.0,,0.0
Rv2483c,0.0,Phosphoserine phosphatase (EC 3.1.3.3) / 1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),0.0,0.0,,0.0
Rv2484c,0.0,"Acyltransferase, ws/dgat/mgat subfamily protein",0.0,0.0,,0.0
Rv2485c,0.0,Carboxylesterase LipQ,0.0,0.0,,0.0
Rv2486,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv2487c,0.0,PE family protein,0.0,0.0,,0.0
Rv2488c,0.0,"Adenylyl cyclase class-3/4/guanylyl cyclase / Disease resistance domain-containing protein / Tetratricopeptide repeat-containing protein / Transcriptional regulator, LuxR family",0.0,0.0,,0.0
Rv2489c,0.0,,0.0,0.0,,0.0
Rv2490c,0.0,PE family protein,0.0,0.0,,0.0
Rv2491,0.0,Rossmann-fold nucleotide-binding protein,0.0,0.0,,0.0
Rv2492,0.0,,0.0,0.0,,0.0
Rv2493,0.0,,0.0,0.0,,0.0
Rv2494,0.0,"Toxin 1, PIN domain",0.0,0.0,,0.0
Rv2495c,0.0,Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168),0.0,0.0,,0.0
Rv2496c,0.0,"Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",0.0,0.0,,0.0
Rv2497c,0.0,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",0.0,0.0,,0.0
Rv2498c,0.0,Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4),0.0,0.0,,0.0
Rv2499c,0.0,Oxidase regulatory-related protein,0.0,0.0,,0.0
Rv2500c,0.0,Isovaleryl-CoA dehydrogenase (EC 1.3.99.10),0.0,0.0,,0.0
Rv2501c,0.0,Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4),0.0,0.0,,0.0
Rv2502c,0.0,Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4),0.0,0.0,,0.0
Rv2503c,0.0,Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),0.0,0.0,,0.0
Rv2504c,0.0,Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),0.0,0.0,,0.0
Rv2505c,0.0,Acetoacetyl-CoA synthetase (EC 6.2.1.16) / Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv2506,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv2507,0.0,POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2508c,0.0,Permease of the major facilitator transporter superfamily,0.0,0.0,,0.0
Rv2509,1.0,Short-chain dehydrogenase/reductase SDR,2.0,1.0,Function unknown; possibly involved in cellular metabolism.,3.0
Rv2510c,0.0,ATPase,0.0,0.0,,0.0
Rv2511,0.0,3'-to-5' oligoribonuclease (orn),0.0,0.0,,0.0
Rv2512c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2513,0.0,,0.0,0.0,,0.0
Rv2514c,0.0,,0.0,0.0,,0.0
Rv2515c,0.0,DNA-binding protein,0.0,0.0,,0.0
Rv2516c,0.0,,0.0,0.0,,0.0
Rv2517c,0.0,,0.0,0.0,,0.0
Rv2518c,0.0,Lipoprotein LppS,0.0,0.0,,0.0
Rv2519,0.0,PE family protein,0.0,0.0,,0.0
Rv2520c,0.0,POSSIBLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2521,0.0,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",0.0,0.0,,0.0
Rv2522c,0.0,"Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate, subunit A",0.0,0.0,,0.0
Rv2523c,0.0,Holo-[acyl-carrier protein] synthase (EC 2.7.8.7),0.0,0.0,,0.0
Rv2524c,0.0,[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41),0.0,1.0,"Involved in lipid metabolism. Fatty acid synthetase catalyzes the formation of long-chain fatty acids from acetyl-CoA, malonyl-CoA and NADPH.",0.0
Rv2525c,0.0,Putative secreted protein,0.0,0.0,,0.0
Rv2526,0.0,,0.0,0.0,,0.0
Rv2527,0.0,,0.0,0.0,,0.0
Rv2528c,0.0,Mrr restriction system protein,0.0,0.0,,0.0
Rv2529,0.0,ERCC4 domain-containing protein,0.0,0.0,,0.0
Rv2530A,0.0,,0.0,0.0,,0.0
Rv2530c,0.0,"Toxin 1, PIN domain",0.0,0.0,,0.0
Rv2531c,0.0,Arginine decarboxylase (EC 4.1.1.19),0.0,0.0,,0.0
Rv2532c,0.0,,0.0,0.0,,0.0
Rv2533c,0.0,Transcription termination protein NusB,0.0,0.0,,0.0
Rv2534c,0.0,Translation elongation factor P,0.0,0.0,,0.0
Rv2535c,0.0,"Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)",0.0,0.0,,0.0
Rv2536,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2537c,0.0,3-dehydroquinate dehydratase II (EC 4.2.1.10),0.0,0.0,,0.0
Rv2538c,0.0,3-dehydroquinate synthase (EC 4.2.3.4),0.0,0.0,,0.0
Rv2539c,0.0,Shikimate kinase I (EC 2.7.1.71),0.0,0.0,,0.0
Rv2540c,0.0,Chorismate synthase (EC 4.2.3.5),0.0,0.0,,0.0
Rv2541,0.0,,0.0,0.0,,0.0
Rv2542,0.0,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2543,0.0,Lipoprotein LppA,0.0,0.0,,0.0
Rv2544,0.0,Lipoprotein LppA,0.0,0.0,,0.0
Rv2545,0.0,,0.0,0.0,,0.0
Rv2546,0.0,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,0.0,,0.0
Rv2547,0.0,"DNA-binding protein, CopG family",0.0,0.0,,0.0
Rv2548,0.0,PIN domain protein,0.0,0.0,,0.0
Rv2549c,0.0,,0.0,0.0,,0.0
Rv2550c,0.0,"DNA-binding protein, CopG family",0.0,0.0,,0.0
Rv2551c,0.0,Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25),0.0,0.0,,0.0
Rv2552c,0.0,Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25),0.0,1.0,Possibly involved at the fourth step in the biosynthesis of chorismate within the biosynthesis of aromatic amino acids (the shikimate pathway) [catalytic activity: shikimate + NADP(+) = 5-dehydroshikimate + NADPH].,0.0
Rv2553c,0.0,FIG004453: protein YceG like,0.0,0.0,,0.0
Rv2554c,0.0,Putative Holliday junction resolvase (EC 3.1.-.-),0.0,0.0,,0.0
Rv2555c,0.0,Alanyl-tRNA synthetase (EC 6.1.1.7),0.0,0.0,,0.0
Rv2556c,0.0,,0.0,0.0,,0.0
Rv2557,0.0,,0.0,0.0,,0.0
Rv2558,0.0,,0.0,0.0,,0.0
Rv2559c,0.0,"ATPase, AAA family",0.0,0.0,,0.0
Rv2560,0.0,PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv2561,0.0,,0.0,0.0,,0.0
Rv2562,0.0,,0.0,0.0,,0.0
Rv2563,0.0,Glutamine-transport transmembrane protein ABC transporter,0.0,0.0,,0.0
Rv2564,0.0,Glutamine-transport ATP-binding protein ABC transporter GlnQ,0.0,0.0,,0.0
Rv2565,0.0,Uncharacterized NTE family protein,0.0,0.0,,0.0
Rv2566,0.0,Large protein containing transglutaminase-like domain,0.0,0.0,,0.0
Rv2567,0.0,"Protein containing domains DUF404, DUF407, DUF403",0.0,0.0,,0.0
Rv2568c,0.0,,0.0,0.0,,0.0
Rv2569c,0.0,"Protein containing transglutaminase-like domain, putative cysteine protease",0.0,0.0,,0.0
Rv2570,0.0,,0.0,0.0,,0.0
Rv2571c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2572c,0.0,Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23),0.0,0.0,,0.0
Rv2573,0.0,2-dehydropantoate 2-reductase (EC 1.1.1.169),0.0,1.0,Function unknown,3.0
Rv2574,0.0,,0.0,0.0,,0.0
Rv2575,0.0,"YpfJ protein, zinc metalloprotease superfamily",0.0,0.0,,0.0
Rv2576c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2577,0.0,Acid phosphatase (EC 3.1.3.2),0.0,0.0,,0.0
Rv2578c,0.0,Radical SAM domain protein,0.0,0.0,,0.0
Rv2579,0.0,Haloalkane dehalogenase (EC 3.8.1.5),0.0,0.0,,0.0
Rv2580c,0.0,Histidyl-tRNA synthetase (EC 6.1.1.21),0.0,0.0,,0.0
Rv2581c,0.0,Hydroxyacylglutathione hydrolase (EC 3.1.2.6),0.0,0.0,,0.0
Rv2582,0.0,Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),0.0,0.0,,0.0
Rv2583c,0.0,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I",0.0,0.0,,0.0
Rv2584c,0.0,Adenine phosphoribosyltransferase (EC 2.4.2.7),0.0,0.0,,0.0
Rv2585c,0.0,"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)",0.0,0.0,,0.0
Rv2586c,0.0,Protein-export membrane protein SecF (TC 3.A.5.1.1),0.0,0.0,,0.0
Rv2587c,0.0,Protein-export membrane protein SecD (TC 3.A.5.1.1),0.0,0.0,,0.0
Rv2588c,0.0,Preprotein translocase subunit YajC (TC 3.A.5.1.1),0.0,0.0,,0.0
Rv2589,0.0,Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19),0.0,0.0,,0.0
Rv2590,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,1.0,"Function unknown, but involved in lipid degradation.",1.0
Rv2591,0.0,PE-PGRS virulence associated protein,0.0,0.0,,0.0
Rv2592c,0.0,Holliday junction DNA helicase RuvB,0.0,0.0,,0.0
Rv2593c,0.0,Holliday junction DNA helicase RuvA,0.0,0.0,,0.0
Rv2594c,0.0,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4),0.0,0.0,,0.0
Rv2595,0.0,,0.0,0.0,,0.0
Rv2596,0.0,"Toxin 1, PIN domain",0.0,0.0,,0.0
Rv2597,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2598,0.0,,0.0,0.0,,0.0
Rv2599,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2600,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2601,0.0,Spermidine synthase (EC 2.5.1.16),0.0,0.0,,0.0
Rv2601A,0.0,,0.0,0.0,,0.0
Rv2602,0.0,,0.0,0.0,,0.0
Rv2603c,0.0,,0.0,0.0,,0.0
Rv2604c,0.0,"Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)",0.0,0.0,,0.0
Rv2605c,0.0,Acyl-CoA thioesterase II (EC 3.1.2.-),0.0,0.0,,0.0
Rv2606c,0.0,"Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit (EC 2.4.2.-)",0.0,0.0,,0.0
Rv2607,0.0,Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5),0.0,1.0,Involved in biosynthesis of pyridoxine (vitamin B6) and pyridoxal phosphate. Oxidize PNP and PMP into pyridoxal 5'-phosphate (PLP)[catalytic activity: pyridoxamine 5'-phosphate + H(2)O + O(2) = pyridoxal 5'-phosphate + NH(3) + H(2)O(2)].,0.0
Rv2608,0.0,PPE family protein,0.0,0.0,,0.0
Rv2609c,0.0,FIG019327: Probable conserved membrane protein,0.0,0.0,,0.0
Rv2610c,0.0,Phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57),0.0,0.0,,0.0
Rv2611c,0.0,Lauroyl/myristoyl acyltransferase involved in lipid A biosynthesis (Lauroyl/myristoyl acyltransferase),0.0,0.0,,0.0
Rv2612c,0.0,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5),0.0,0.0,,0.0
Rv2613c,0.0,FIG049476: HIT family protein,0.0,0.0,,0.0
Rv2614A,0.0,,0.0,0.0,,0.0
Rv2614c,0.0,Threonyl-tRNA synthetase (EC 6.1.1.3),0.0,0.0,,0.0
Rv2615c,0.0,PE_PGRS family protein,0.0,0.0,,0.0
Rv2616,0.0,,0.0,0.0,,0.0
Rv2617c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2618,0.0,Putative transcriptional regulatory protein,0.0,0.0,,0.0
Rv2619c,0.0,,0.0,0.0,,0.0
Rv2620c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv2621c,0.0,Putative transcriptional regulatory protein,0.0,0.0,,0.0
Rv2622,0.0,Possible methyltransferase (Methylase),0.0,0.0,,0.0
Rv2623,0.0,Universal stress protein family,0.0,0.0,,0.0
Rv2624c,0.0,Universal stress protein family,0.0,0.0,,0.0
Rv2625c,0.0,Probable conserved transmembrane alanine and leucine rich protein,0.0,0.0,,0.0
Rv2626c,0.0,CBS domain protein,0.0,0.0,,0.0
Rv2627c,0.0,,0.0,0.0,,0.0
Rv2628,0.0,,0.0,0.0,,0.0
Rv2629,0.0,,0.0,0.0,,0.0
Rv2630,0.0,Archease,0.0,0.0,,0.0
Rv2631,0.0,Protein RtcB,0.0,0.0,,0.0
Rv2632c,0.0,,0.0,0.0,,0.0
Rv2633c,0.0,,0.0,0.0,,0.0
Rv2634c,0.0,PE family protein,0.0,0.0,,0.0
Rv2635,0.0,,0.0,0.0,,0.0
Rv2636,0.0,,0.0,0.0,,0.0
Rv2637,0.0,DedA protein,0.0,0.0,,0.0
Rv2638,0.0,Anti-sigma F factor antagonist (spoIIAA-2); Anti-sigma B factor antagonist RsbV,0.0,0.0,,0.0
Rv2639c,0.0,FIG035174: membrane protein,0.0,0.0,,0.0
Rv2640c,0.0,Arsenical resistance operon repressor,0.0,0.0,,0.0
Rv2641,0.0,Lactoylglutathione lyase (EC 4.4.1.5),0.0,0.0,,0.0
Rv2642,0.0,Arsenical resistance operon repressor,0.0,0.0,,0.0
Rv2643,0.0,Arsenical-resistance protein ACR3 / Arsenate reductase (EC 1.20.4.1),0.0,0.0,,0.0
Rv2644c,0.0,,0.0,0.0,,0.0
Rv2645,0.0,,0.0,0.0,,0.0
Rv2646,0.0,phage integrase family protein,0.0,0.0,,0.0
Rv2647,0.0,,0.0,0.0,,0.0
Rv2648,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2649,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2650c,0.0,Phage major capsid protein,0.0,0.0,,0.0
Rv2651c,0.0,"PhiRv1 phage, prohead protease, HK97 family",0.0,0.0,,0.0
Rv2652c,0.0,Probable phiRv1 phage protein,0.0,0.0,,0.0
Rv2653c,0.0,,0.0,0.0,,0.0
Rv2654c,0.0,,0.0,0.0,,0.0
Rv2655c,0.0,,0.0,0.0,,0.0
Rv2656c,0.0,Probable phiRv1 phage protein,0.0,0.0,,0.0
Rv2657c,0.0,"gene 36 protein, putative",0.0,0.0,,0.0
Rv2658c,0.0,,0.0,0.0,,0.0
Rv2659c,0.0,Integrase,0.0,0.0,,0.0
Rv2660c,0.0,,0.0,0.0,,0.0
Rv2661c,0.0,,0.0,0.0,,0.0
Rv2662,0.0,,0.0,0.0,,0.0
Rv2663,0.0,,0.0,0.0,,0.0
Rv2664,0.0,,0.0,0.0,,0.0
Rv2665,0.0,,0.0,0.0,,0.0
Rv2666,0.0,Mobile element protein,0.0,0.0,,0.0
Rv2667,0.0,ATP-dependent protease ATP-binding subunit ClpC2,0.0,0.0,,0.0
Rv2668,0.0,Putative alanine and valine rich exported protein,0.0,0.0,,0.0
Rv2669,0.0,,0.0,0.0,,0.0
Rv2670c,0.0,putative ATP/GTP-binding integral membrane protein,0.0,0.0,,0.0
